objectid,mode,lineabbr,route,month_,year_,servicetype,stopname,stopabbrone,stopabbrtwo,avgboardings,avgalightings
2716,Light Rail,703,Red Line,1,2017,WKD,900 South Station,TX136084,TX136085,440.2981956,451.4344001
2775,Light Rail,703,Red Line,1,2017,SAT,Ballpark Station,TX125092,TX125093,287.2422973,696.9981443
2835,Light Rail,703,Red Line,1,2017,SUN,Ballpark Station,TX125092,TX125093,227.2977986,236.5340384
2856,Light Rail,703,Red Line,1,2017,WKD,Ballpark Station,TX125092,TX125093,646.3150265,783.9059591
2902,Light Rail,703,Red Line,1,2017,SAT,Bingham Junction Station,TX101730,TX101731,193.7731391,176.9821391
2787,Light Rail,703,Red Line,1,2017,SUN,Bingham Junction Station,TX101730,TX101731,99.81603384,111.7188104
2896,Light Rail,703,Red Line,1,2017,WKD,Bingham Junction Station,TX101730,TX101731,492.2177451,486.533749
2827,Light Rail,703,Red Line,1,2017,SAT,Central Pointe Station,TX125094,TX125096,1160.513168,714.9517077
2834,Light Rail,703,Red Line,1,2017,SUN,Central Pointe Station,TX125094,TX125096,490.6474064,387.9803067
2796,Light Rail,703,Red Line,1,2017,WKD,Central Pointe Station,TX125094,TX125096,1043.941071,1194.650703
2705,Light Rail,703,Red Line,1,2017,NONE,Courthouse Station,TX125085,TX125091,8,9
2695,Light Rail,703,Red Line,1,2017,SAT,Courthouse Station,TX125085,TX125091,1329.839737,1485.591836
2865,Light Rail,703,Red Line,1,2017,SUN,Courthouse Station,TX125085,TX125091,906.8822347,946.7301955
2877,Light Rail,703,Red Line,1,2017,WKD,Courthouse Station,TX125085,TX125091,2595.443968,3088.774847
2724,Light Rail,703,Red Line,1,2017,NONE,Daybreak Parkway Station,TX101715,TX101734,6,7
2788,Light Rail,703,Red Line,1,2017,SAT,Daybreak Parkway Station,TX101715,TX101734,520.4201935,506.4363047
2789,Light Rail,703,Red Line,1,2017,SUN,Daybreak Parkway Station,TX101715,TX101734,235.3552164,246.8679315
2734,Light Rail,703,Red Line,1,2017,WKD,Daybreak Parkway Station,TX101715,TX101734,1248.984644,1274.802045
2876,Light Rail,703,Red Line,1,2017,SAT,Fashion Place West Station,TX153041,TX153045,446.7536407,508.6301495
2720,Light Rail,703,Red Line,1,2017,SUN,Fashion Place West Station,TX153041,TX153045,208.9876287,254.122602
2883,Light Rail,703,Red Line,1,2017,WKD,Fashion Place West Station,TX153041,TX153045,1138.599608,905.4396872
2723,Light Rail,703,Red Line,1,2017,SAT,Fort Douglas Station,TX127247,TX127251,471.1622821,409.339316
2687,Light Rail,703,Red Line,1,2017,SUN,Fort Douglas Station,TX127247,TX127251,242.8818933,276.6149507
2747,Light Rail,703,Red Line,1,2017,WKD,Fort Douglas Station,TX127247,TX127251,664.9392227,670.2253894
2751,Light Rail,703,Red Line,1,2017,SAT,Historic Gardner Station,TX101728,TX101729,64.43115845,56.58525363
2701,Light Rail,703,Red Line,1,2017,SUN,Historic Gardner Station,TX101728,TX101729,13.51404959,11.71404959
2752,Light Rail,703,Red Line,1,2017,WKD,Historic Gardner Station,TX101728,TX101729,141.3329872,137.6653951
2903,Light Rail,703,Red Line,1,2017,SAT,Jordan Valley Station,TX101722,TX101723,126.3838096,119.6219365
2838,Light Rail,703,Red Line,1,2017,SUN,Jordan Valley Station,TX101722,TX101723,71.5816381,84.39024006
2715,Light Rail,703,Red Line,1,2017,WKD,Jordan Valley Station,TX101722,TX101723,494.0784938,483.7241606
2778,Light Rail,703,Red Line,1,2017,SAT,Library Station,TX126074,TX126076,772.1150235,968.3243475
2874,Light Rail,703,Red Line,1,2017,SUN,Library Station,TX126074,TX126076,532.9585901,429.6946582
2763,Light Rail,703,Red Line,1,2017,WKD,Library Station,TX126074,TX126076,1544.944593,1476.359636
2866,Light Rail,703,Red Line,1,2017,SAT,Meadowbrook Station,TX136035,TX136036,312.9234704,288.0829791
2746,Light Rail,703,Red Line,1,2017,SUN,Meadowbrook Station,TX136035,TX136036,175.2868338,167.1380261
2757,Light Rail,703,Red Line,1,2017,WKD,Meadowbrook Station,TX136035,TX136036,741.0204152,659.1931072
2849,Light Rail,703,Red Line,1,2017,SAT,Millcreek Station,TX136033,TX136034,388.8577307,402.5364326
2887,Light Rail,703,Red Line,1,2017,SUN,Millcreek Station,TX136033,TX136034,226.7110724,236.2481596
2802,Light Rail,703,Red Line,1,2017,WKD,Millcreek Station,TX136033,TX136034,789.4742017,724.0457999
2840,Light Rail,703,Red Line,1,2017,SAT,MRSC OPERATOR RELIEF,198570,198570,4,3
2785,Light Rail,703,Red Line,1,2017,SUN,MRSC OPERATOR RELIEF,198570,198570,0.8,1.2
2736,Light Rail,703,Red Line,1,2017,WKD,MRSC OPERATOR RELIEF,198570,198570,4.55245501,4.96930833
2769,Light Rail,703,Red Line,1,2017,NONE,Murray Central Station,TX153034,TX153034,1,1
2786,Light Rail,703,Red Line,1,2017,SAT,Murray Central Station,TX153027,TX153034,716.5224371,629.8865034
2811,Light Rail,703,Red Line,1,2017,SUN,Murray Central Station,TX153027,TX153034,291.0994926,303.5131922
2837,Light Rail,703,Red Line,1,2017,WKD,Murray Central Station,TX153027,TX153034,1981.889159,1620.225241
2791,Light Rail,703,Red Line,1,2017,SAT,Murray North Station,TX136045,TX136048,240.6722148,306.0724906
2797,Light Rail,703,Red Line,1,2017,SUN,Murray North Station,TX136045,TX136048,130.8247272,142.7359922
2869,Light Rail,703,Red Line,1,2017,WKD,Murray North Station,TX136045,TX136048,485.3674912,429.005112
2781,Light Rail,703,Red Line,1,2017,SAT,South Jordan Parkway Station,TX101716,TX101717,42.43528426,47.90514823
2810,Light Rail,703,Red Line,1,2017,SUN,South Jordan Parkway Station,TX101716,TX101717,18.5399895,19.10428965
2875,Light Rail,703,Red Line,1,2017,WKD,South Jordan Parkway Station,TX101716,TX101717,166.3034588,171.3733696
2820,Light Rail,703,Red Line,1,2017,NONE,Stadium Station,TX126109,TX126109,3,2
2692,Light Rail,703,Red Line,1,2017,SAT,Stadium Station,TX126109,TX126115,820.9150971,795.582422
2885,Light Rail,703,Red Line,1,2017,SUN,Stadium Station,TX126109,TX126115,318.0970415,322.1058128
2725,Light Rail,703,Red Line,1,2017,WKD,Stadium Station,TX126109,TX126115,2448.454768,2132.128913
2766,Light Rail,703,Red Line,1,2017,NONE,Trolley Station,TX126081,TX126081,1,0
2845,Light Rail,703,Red Line,1,2017,SAT,Trolley Station,TX126081,TX126095,1116.677437,1015.786679
2743,Light Rail,703,Red Line,1,2017,SUN,Trolley Station,TX126081,TX126095,777.7897971,782.0731112
2686,Light Rail,703,Red Line,1,2017,WKD,Trolley Station,TX126081,TX126095,1619.599548,1691.812681
2782,Light Rail,703,Red Line,1,2017,NONE,University Medical Center,TX127252,TX127252,0,1
2699,Light Rail,703,Red Line,1,2017,SAT,University Medical Center,TX127252,TX127253,484.3808124,389.4021036
2783,Light Rail,703,Red Line,1,2017,SUN,University Medical Center,TX127252,TX127253,292.076236,309.155502
2868,Light Rail,703,Red Line,1,2017,WKD,University Medical Center,TX127252,TX127253,1862.642022,1879.560609
2823,Light Rail,703,Red Line,1,2017,SAT,University South Campus Station,TX127236,TX127243,852.18459,926.3899254
2688,Light Rail,703,Red Line,1,2017,SUN,University South Campus Station,TX127236,TX127243,101.5769574,149.8930992
2779,Light Rail,703,Red Line,1,2017,WKD,University South Campus Station,TX127236,TX127243,1192.198553,1515.650029
2733,Light Rail,703,Red Line,1,2017,SAT,West Jordan City Center Station,TX101726,TX101727,238.5120202,249.3201283
2888,Light Rail,703,Red Line,1,2017,SUN,West Jordan City Center Station,TX101726,TX101727,95.42216903,97.52804365
2793,Light Rail,703,Red Line,1,2017,WKD,West Jordan City Center Station,TX101726,TX101727,565.0319966,582.112242
2955,Light Rail,703,Red Line,2,2017,SAT,2700 W. Sugar Factory Rd Station,TX101724,TX101725,132.4288359,129.1716436
2984,Light Rail,703,Red Line,2,2017,SUN,2700 W. Sugar Factory Rd Station,TX101724,TX101725,56.53912515,51.4934969
2966,Light Rail,703,Red Line,2,2017,WKD,2700 W. Sugar Factory Rd Station,TX101724,TX101725,377.8670584,361.2649096
3050,Light Rail,703,Red Line,2,2017,SAT,4800 W. Old Bingham Hwy Station,TX101720,TX101721,214.5411775,213.9547013
3085,Light Rail,703,Red Line,2,2017,SUN,4800 W. Old Bingham Hwy Station,TX101720,TX101721,94.54880915,103.9127615
3018,Light Rail,703,Red Line,2,2017,WKD,4800 W. Old Bingham Hwy Station,TX101720,TX101721,610.2944756,604.1221163
2995,Light Rail,703,Red Line,2,2017,SAT,5600 W. Old Bingham Hwy Station,TX101718,TX101719,35.85880011,39.49164386
3022,Light Rail,703,Red Line,2,2017,SUN,5600 W. Old Bingham Hwy Station,TX101718,TX101719,22.86049123,28.56815953
2944,Light Rail,703,Red Line,2,2017,WKD,5600 W. Old Bingham Hwy Station,TX101718,TX101719,163.3582332,161.7803009
3054,Light Rail,703,Red Line,2,2017,SAT,900 East Station,TX126101,TX126106,594.5754283,516.3704986
3032,Light Rail,703,Red Line,2,2017,SUN,900 East Station,TX126101,TX126106,392.8665552,344.2738153
2920,Light Rail,703,Red Line,2,2017,WKD,900 East Station,TX126101,TX126106,1100.293567,988.8336776
2939,Light Rail,703,Red Line,2,2017,SAT,900 South Station,TX136084,TX136085,280.9701801,260.9740703
2937,Light Rail,703,Red Line,2,2017,SUN,900 South Station,TX136084,TX136085,190.2307932,177.595963
2949,Light Rail,703,Red Line,2,2017,WKD,900 South Station,TX136084,TX136085,456.8678384,466.4831622
2958,Light Rail,703,Red Line,2,2017,SAT,Ballpark Station,TX125092,TX125093,364.6316748,382.1825801
3037,Light Rail,703,Red Line,2,2017,SUN,Ballpark Station,TX125092,TX125093,283.7864064,264.2027971
2979,Light Rail,703,Red Line,2,2017,WKD,Ballpark Station,TX125092,TX125093,714.2967337,803.4298119
3019,Light Rail,703,Red Line,2,2017,SAT,Bingham Junction Station,TX101730,TX101731,201.1858062,200.6956547
3079,Light Rail,703,Red Line,2,2017,SUN,Bingham Junction Station,TX101730,TX101731,144.8386058,147.7505158
3062,Light Rail,703,Red Line,2,2017,WKD,Bingham Junction Station,TX101730,TX101731,503.3558601,508.5364304
3010,Light Rail,703,Red Line,2,2017,SAT,Central Pointe Station,TX125094,TX125096,782.3315902,655.4554924
3052,Light Rail,703,Red Line,2,2017,SUN,Central Pointe Station,TX125094,TX125096,567.7545128,420.4197222
2905,Light Rail,703,Red Line,2,2017,WKD,Central Pointe Station,TX125094,TX125096,1011.678359,1236.906792
3102,Light Rail,703,Red Line,2,2017,SAT,Courthouse Station,TX125085,TX125091,1668.845029,1915.272074
3033,Light Rail,703,Red Line,2,2017,SUN,Courthouse Station,TX125085,TX125091,998.0271494,1092.984272
2988,Light Rail,703,Red Line,2,2017,WKD,Courthouse Station,TX125085,TX125091,2539.792886,3075.091606
2923,Light Rail,703,Red Line,2,2017,SAT,Daybreak Parkway Station,TX101715,TX101734,471.6876182,468.117873
2930,Light Rail,703,Red Line,2,2017,SUN,Daybreak Parkway Station,TX101715,TX101734,242.5582767,251.3135081
3002,Light Rail,703,Red Line,2,2017,WKD,Daybreak Parkway Station,TX101715,TX101734,1230.574963,1247.449095
2910,Light Rail,703,Red Line,2,2017,SAT,Fashion Place West Station,TX153041,TX153045,488.7982393,551.8042274
3092,Light Rail,703,Red Line,2,2017,SUN,Fashion Place West Station,TX153041,TX153045,276.7070641,321.9214239
3003,Light Rail,703,Red Line,2,2017,WKD,Fashion Place West Station,TX153041,TX153045,1167.102559,942.1828364
2914,Light Rail,703,Red Line,2,2017,SAT,Fort Douglas Station,TX127247,TX127251,491.2518091,455.9610632
3094,Light Rail,703,Red Line,2,2017,SUN,Fort Douglas Station,TX127247,TX127251,258.3561196,320.4581281
2948,Light Rail,703,Red Line,2,2017,WKD,Fort Douglas Station,TX127247,TX127251,647.6729811,699.5673534
2996,Light Rail,703,Red Line,2,2017,SAT,Historic Gardner Station,TX101728,TX101729,61.14838063,58.27295502
2982,Light Rail,703,Red Line,2,2017,SUN,Historic Gardner Station,TX101728,TX101729,30.04467715,27.82227727
3024,Light Rail,703,Red Line,2,2017,WKD,Historic Gardner Station,TX101728,TX101729,142.9433499,142.9687158
3041,Light Rail,703,Red Line,2,2017,SAT,Jordan Valley Station,TX101722,TX101723,138.0130322,132.4970581
3056,Light Rail,703,Red Line,2,2017,SUN,Jordan Valley Station,TX101722,TX101723,84.36783292,94.36538601
3083,Light Rail,703,Red Line,2,2017,WKD,Jordan Valley Station,TX101722,TX101723,489.7307409,472.1105878
2932,Light Rail,703,Red Line,2,2017,SAT,Library Station,TX126074,TX126076,886.0162623,814.8569863
3021,Light Rail,703,Red Line,2,2017,SUN,Library Station,TX126074,TX126076,577.0913747,466.0235891
3006,Light Rail,703,Red Line,2,2017,WKD,Library Station,TX126074,TX126076,1551.25732,1451.81853
2928,Light Rail,703,Red Line,2,2017,SAT,Meadowbrook Station,TX136035,TX136036,351.5883378,324.7185436
3047,Light Rail,703,Red Line,2,2017,SUN,Meadowbrook Station,TX136035,TX136036,224.6928621,229.1060098
3048,Light Rail,703,Red Line,2,2017,WKD,Meadowbrook Station,TX136035,TX136036,757.5249266,708.4197386
3005,Light Rail,703,Red Line,2,2017,SAT,Millcreek Station,TX136033,TX136034,510.2161741,483.8404124
2974,Light Rail,703,Red Line,2,2017,SUN,Millcreek Station,TX136033,TX136034,316.5231192,309.0481686
3011,Light Rail,703,Red Line,2,2017,WKD,Millcreek Station,TX136033,TX136034,851.0136018,767.6188449
2980,Light Rail,703,Red Line,2,2017,SAT,MRSC OPERATOR RELIEF,198570,198570,16.96,15.48
3073,Light Rail,703,Red Line,2,2017,SUN,MRSC OPERATOR RELIEF,198570,198570,1.6,1.6
3001,Light Rail,703,Red Line,2,2017,WKD,MRSC OPERATOR RELIEF,198570,198570,17.46508593,16.81288042
2959,Light Rail,703,Red Line,2,2017,SAT,Murray Central Station,TX153027,TX153034,740.4876474,702.8303517
2960,Light Rail,703,Red Line,2,2017,SUN,Murray Central Station,TX153027,TX153034,373.5280604,358.1474235
2925,Light Rail,703,Red Line,2,2017,WKD,Murray Central Station,TX153027,TX153034,2041.65849,1654.79375
2936,Light Rail,703,Red Line,2,2017,SAT,Murray North Station,TX136045,TX136048,256.5434867,241.3105687
3051,Light Rail,703,Red Line,2,2017,SUN,Murray North Station,TX136045,TX136048,158.3786937,175.8043451
2985,Light Rail,703,Red Line,2,2017,WKD,Murray North Station,TX136045,TX136048,507.2849061,446.6931214
2908,Light Rail,703,Red Line,2,2017,SAT,South Jordan Parkway Station,TX101716,TX101717,38.4551261,41.47160139
2945,Light Rail,703,Red Line,2,2017,SUN,South Jordan Parkway Station,TX101716,TX101717,20.98988283,20.94224252
3101,Light Rail,703,Red Line,2,2017,WKD,South Jordan Parkway Station,TX101716,TX101717,155.954969,151.9776994
2909,Light Rail,703,Red Line,2,2017,SAT,Stadium Station,TX126109,TX126115,1017.681351,906.8869952
3099,Light Rail,703,Red Line,2,2017,SUN,Stadium Station,TX126109,TX126115,423.3525935,399.5307133
2919,Light Rail,703,Red Line,2,2017,WKD,Stadium Station,TX126109,TX126115,2611.008227,2257.151026
2973,Light Rail,703,Red Line,2,2017,SAT,Trolley Station,TX126081,TX126095,1151.204929,1174.091339
3109,Light Rail,703,Red Line,2,2017,SUN,Trolley Station,TX126081,TX126095,821.3789239,797.3646869
2906,Light Rail,703,Red Line,2,2017,WKD,Trolley Station,TX126081,TX126095,1628.24746,1684.655947
2975,Light Rail,703,Red Line,2,2017,SAT,University Medical Center,TX127252,TX127253,356.1592004,399.3901971
2967,Light Rail,703,Red Line,2,2017,SUN,University Medical Center,TX127252,TX127253,256.3001829,334.7672675
2946,Light Rail,703,Red Line,2,2017,WKD,University Medical Center,TX127252,TX127253,1800.255033,1868.227082
3058,Light Rail,703,Red Line,2,2017,SAT,University South Campus Station,TX127236,TX127243,915.302401,1092.751079
3077,Light Rail,703,Red Line,2,2017,SUN,University South Campus Station,TX127236,TX127243,124.4750262,187.6684313
2929,Light Rail,703,Red Line,2,2017,WKD,University South Campus Station,TX127236,TX127243,1157.410009,1519.723317
3071,Light Rail,703,Red Line,2,2017,SAT,West Jordan City Center Station,TX101726,TX101727,294.2040409,287.7640591
3082,Light Rail,703,Red Line,2,2017,SUN,West Jordan City Center Station,TX101726,TX101727,128.5613972,141.2245566
3065,Light Rail,703,Red Line,2,2017,WKD,West Jordan City Center Station,TX101726,TX101727,591.1216597,596.2081074
3142,Light Rail,703,Red Line,3,2017,SAT,2700 W. Sugar Factory Rd Station,TX101724,TX101725,109.2328457,115.8627866
3112,Light Rail,703,Red Line,3,2017,SUN,2700 W. Sugar Factory Rd Station,TX101724,TX101725,49.42948718,39.19719416
3245,Light Rail,703,Red Line,3,2017,WKD,2700 W. Sugar Factory Rd Station,TX101724,TX101725,354.8070118,335.1640819
3182,Light Rail,703,Red Line,3,2017,SAT,4800 W. Old Bingham Hwy Station,TX101720,TX101721,233.2074254,232.822558
3281,Light Rail,703,Red Line,3,2017,SUN,4800 W. Old Bingham Hwy Station,TX101720,TX101721,83.37729004,81.41660403
3284,Light Rail,703,Red Line,3,2017,WKD,4800 W. Old Bingham Hwy Station,TX101720,TX101721,594.1215828,573.8433625
3197,Light Rail,703,Red Line,3,2017,SAT,5600 W. Old Bingham Hwy Station,TX101718,TX101719,42.07343121,43.02494754
3227,Light Rail,703,Red Line,3,2017,SUN,5600 W. Old Bingham Hwy Station,TX101718,TX101719,15.33333333,14.99366667
3209,Light Rail,703,Red Line,3,2017,WKD,5600 W. Old Bingham Hwy Station,TX101718,TX101719,159.9543793,161.5681966
3143,Light Rail,703,Red Line,3,2017,SAT,900 East Station,TX126101,TX126106,532.0988432,426.3500116
3159,Light Rail,703,Red Line,3,2017,SUN,900 East Station,TX126101,TX126106,378.4836934,306.3883686
3190,Light Rail,703,Red Line,3,2017,WKD,900 East Station,TX126101,TX126106,1111.376471,979.6980292
3123,Light Rail,703,Red Line,3,2017,SAT,900 South Station,TX136084,TX136085,242.483693,236.8290533
3312,Light Rail,703,Red Line,3,2017,SUN,900 South Station,TX136084,TX136085,181.3672966,179.8446606
3178,Light Rail,703,Red Line,3,2017,WKD,900 South Station,TX136084,TX136085,448.2662646,453.2570473
3119,Light Rail,703,Red Line,3,2017,SAT,Ballpark Station,TX125092,TX125093,329.7806425,349.1227732
3221,Light Rail,703,Red Line,3,2017,SUN,Ballpark Station,TX125092,TX125093,269.331978,262.2639531
3141,Light Rail,703,Red Line,3,2017,WKD,Ballpark Station,TX125092,TX125093,701.9303411,802.2078517
3186,Light Rail,703,Red Line,3,2017,SAT,Bingham Junction Station,TX101730,TX101731,194.0240309,170.8888097
3161,Light Rail,703,Red Line,3,2017,SUN,Bingham Junction Station,TX101730,TX101731,101.9017692,123.8541379
3163,Light Rail,703,Red Line,3,2017,WKD,Bingham Junction Station,TX101730,TX101731,486.8243672,479.2141582
3136,Light Rail,703,Red Line,3,2017,SAT,Central Pointe Station,TX125094,TX125096,731.4204235,611.3639687
3128,Light Rail,703,Red Line,3,2017,SUN,Central Pointe Station,TX125094,TX125096,495.5341591,376.3435429
3120,Light Rail,703,Red Line,3,2017,WKD,Central Pointe Station,TX125094,TX125096,1018.311366,1223.810204
3134,Light Rail,703,Red Line,3,2017,SAT,Courthouse Station,TX125085,TX125091,1631.312134,1866.496932
3169,Light Rail,703,Red Line,3,2017,SUN,Courthouse Station,TX125085,TX125091,887.3905364,957.1807619
3225,Light Rail,703,Red Line,3,2017,WKD,Courthouse Station,TX125085,TX125091,2441.717565,3004.917578
3203,Light Rail,703,Red Line,3,2017,SAT,Daybreak Parkway Station,TX101715,TX101734,496.8250646,500.7729396
3180,Light Rail,703,Red Line,3,2017,SUN,Daybreak Parkway Station,TX101715,TX101734,207.6277056,218.2093759
3310,Light Rail,703,Red Line,3,2017,WKD,Daybreak Parkway Station,TX101715,TX101734,1178.800239,1157.754586
3224,Light Rail,703,Red Line,3,2017,SAT,Fashion Place West Station,TX153041,TX153045,468.5300929,530.2600242
3271,Light Rail,703,Red Line,3,2017,SUN,Fashion Place West Station,TX153041,TX153045,227.3872564,269.9579673
3153,Light Rail,703,Red Line,3,2017,WKD,Fashion Place West Station,TX153041,TX153045,1103.543497,878.9441659
3154,Light Rail,703,Red Line,3,2017,SAT,Fort Douglas Station,TX127247,TX127251,368.8127705,414.6585387
3249,Light Rail,703,Red Line,3,2017,SUN,Fort Douglas Station,TX127247,TX127251,227.3417557,318.1333333
3113,Light Rail,703,Red Line,3,2017,WKD,Fort Douglas Station,TX127247,TX127251,534.5736781,614.0931585
3248,Light Rail,703,Red Line,3,2017,SAT,Historic Gardner Station,TX101728,TX101729,60.84597269,65.15164802
3201,Light Rail,703,Red Line,3,2017,SUN,Historic Gardner Station,TX101728,TX101729,27.9122807,27.90226496
3237,Light Rail,703,Red Line,3,2017,WKD,Historic Gardner Station,TX101728,TX101729,145.6957603,138.7751718
3272,Light Rail,703,Red Line,3,2017,SAT,Jordan Valley Station,TX101722,TX101723,139.0364872,131.911115
3181,Light Rail,703,Red Line,3,2017,SUN,Jordan Valley Station,TX101722,TX101723,75.83333333,71.31554911
3282,Light Rail,703,Red Line,3,2017,WKD,Jordan Valley Station,TX101722,TX101723,444.316885,438.5135833
3253,Light Rail,703,Red Line,3,2017,SAT,Library Station,TX126074,TX126076,883.1808091,735.5324799
3276,Light Rail,703,Red Line,3,2017,SUN,Library Station,TX126074,TX126076,559.3720599,428.3120182
3313,Light Rail,703,Red Line,3,2017,WKD,Library Station,TX126074,TX126076,1487.917341,1409.841223
3299,Light Rail,703,Red Line,3,2017,SAT,Meadowbrook Station,TX136035,TX136036,346.1927773,345.2953835
3184,Light Rail,703,Red Line,3,2017,SUN,Meadowbrook Station,TX136035,TX136036,212.7141466,223.5500315
3288,Light Rail,703,Red Line,3,2017,WKD,Meadowbrook Station,TX136035,TX136036,758.9650583,687.1597392
3315,Light Rail,703,Red Line,3,2017,SAT,Millcreek Station,TX136033,TX136034,459.9340181,444.8057236
3257,Light Rail,703,Red Line,3,2017,SUN,Millcreek Station,TX136033,TX136034,281.893566,289.4256079
3266,Light Rail,703,Red Line,3,2017,WKD,Millcreek Station,TX136033,TX136034,859.9174973,759.9975884
3158,Light Rail,703,Red Line,3,2017,SAT,MRSC OPERATOR RELIEF,198570,198570,1.25,2.25
3114,Light Rail,703,Red Line,3,2017,SUN,MRSC OPERATOR RELIEF,198570,198570,0.25,0
3129,Light Rail,703,Red Line,3,2017,WKD,MRSC OPERATOR RELIEF,198570,198570,2.87462216,6.91075798
3167,Light Rail,703,Red Line,3,2017,SAT,Murray Central Station,TX153027,TX153034,667.5314736,614.278458
3298,Light Rail,703,Red Line,3,2017,SUN,Murray Central Station,TX153027,TX153034,277.4904482,293.4569923
3244,Light Rail,703,Red Line,3,2017,WKD,Murray Central Station,TX153027,TX153034,1938.875098,1504.059216
3110,Light Rail,703,Red Line,3,2017,SAT,Murray North Station,TX136045,TX136048,235.490324,233.3980388
3238,Light Rail,703,Red Line,3,2017,SUN,Murray North Station,TX136045,TX136048,155.3902564,150.9179014
3235,Light Rail,703,Red Line,3,2017,WKD,Murray North Station,TX136045,TX136048,489.9181476,408.7400318
3111,Light Rail,703,Red Line,3,2017,SAT,South Jordan Parkway Station,TX101716,TX101717,46.10672872,47.99365079
3185,Light Rail,703,Red Line,3,2017,SUN,South Jordan Parkway Station,TX101716,TX101717,9.584,14.22128571
3307,Light Rail,703,Red Line,3,2017,WKD,South Jordan Parkway Station,TX101716,TX101717,168.3586622,166.6823253
3254,Light Rail,703,Red Line,3,2017,SAT,Stadium Station,TX126109,TX126115,748.9252346,638.5570997
3250,Light Rail,703,Red Line,3,2017,SUN,Stadium Station,TX126109,TX126115,411.0169793,354.677569
3215,Light Rail,703,Red Line,3,2017,WKD,Stadium Station,TX126109,TX126115,2062.166316,1804.451102
3256,Light Rail,703,Red Line,3,2017,SAT,Trolley Station,TX126081,TX126095,1034.249407,1027.930465
3278,Light Rail,703,Red Line,3,2017,SUN,Trolley Station,TX126081,TX126095,749.3995044,722.5361614
3205,Light Rail,703,Red Line,3,2017,WKD,Trolley Station,TX126081,TX126095,1519.777864,1547.029136
3152,Light Rail,703,Red Line,3,2017,SAT,University Medical Center,TX127252,TX127253,312.9137923,374.1909894
3301,Light Rail,703,Red Line,3,2017,SUN,University Medical Center,TX127252,TX127253,244.4276732,332.3333333
3195,Light Rail,703,Red Line,3,2017,WKD,University Medical Center,TX127252,TX127253,1594.887535,1764.758484
3145,Light Rail,703,Red Line,3,2017,SAT,University South Campus Station,TX127236,TX127243,279.0429239,450.7108146
3140,Light Rail,703,Red Line,3,2017,SUN,University South Campus Station,TX127236,TX127243,100.8489267,152.8266667
3287,Light Rail,703,Red Line,3,2017,WKD,University South Campus Station,TX127236,TX127243,893.5517696,1225.906502
3304,Light Rail,703,Red Line,3,2017,SAT,West Jordan City Center Station,TX101726,TX101727,238.7558474,230.756951
3314,Light Rail,703,Red Line,3,2017,SUN,West Jordan City Center Station,TX101726,TX101727,99.13197072,119.6160452
3139,Light Rail,703,Red Line,3,2017,WKD,West Jordan City Center Station,TX101726,TX101727,566.0445039,561.800883
3394,Light Rail,703,Red Line,4,2017,SAT,2700 W. Sugar Factory Rd Station,TX101724,TX101725,123.3988232,124.7230668
3376,Light Rail,703,Red Line,4,2017,SUN,2700 W. Sugar Factory Rd Station,TX101724,TX101725,52.7837535,47.91096184
3318,Light Rail,703,Red Line,4,2017,WKD,2700 W. Sugar Factory Rd Station,TX101724,TX101725,357.1505809,337.9243924
3355,Light Rail,703,Red Line,4,2017,SAT,4800 W. Old Bingham Hwy Station,TX101720,TX101721,252.5411318,238.9966485
3431,Light Rail,703,Red Line,4,2017,SUN,4800 W. Old Bingham Hwy Station,TX101720,TX101721,99.4109519,102.3727336
3499,Light Rail,703,Red Line,4,2017,WKD,4800 W. Old Bingham Hwy Station,TX101720,TX101721,585.4953903,566.4121217
3414,Light Rail,703,Red Line,4,2017,SAT,5600 W. Old Bingham Hwy Station,TX101718,TX101719,38.48268381,46.17694884
3326,Light Rail,703,Red Line,4,2017,SUN,5600 W. Old Bingham Hwy Station,TX101718,TX101719,23.6,22.89287091
3445,Light Rail,703,Red Line,4,2017,WKD,5600 W. Old Bingham Hwy Station,TX101718,TX101719,161.0955919,164.4556113
3473,Light Rail,703,Red Line,4,2017,SAT,900 East Station,TX126101,TX126106,705.4771085,569.1648257
3501,Light Rail,703,Red Line,4,2017,SUN,900 East Station,TX126101,TX126106,369.460053,330.9414435
3388,Light Rail,703,Red Line,4,2017,WKD,900 East Station,TX126101,TX126106,1041.470717,891.4920423
3443,Light Rail,703,Red Line,4,2017,SAT,900 South Station,TX136084,TX136085,296.7014744,282.2498144
3480,Light Rail,703,Red Line,4,2017,SUN,900 South Station,TX136084,TX136085,171.0960895,145.1058956
3481,Light Rail,703,Red Line,4,2017,WKD,900 South Station,TX136084,TX136085,485.689174,444.7044919
3345,Light Rail,703,Red Line,4,2017,SAT,Ballpark Station,TX125092,TX125093,510.750435,468.6160821
3460,Light Rail,703,Red Line,4,2017,SUN,Ballpark Station,TX125092,TX125093,275.3921493,261.3686418
3404,Light Rail,703,Red Line,4,2017,WKD,Ballpark Station,TX125092,TX125093,774.9157674,785.7583174
3512,Light Rail,703,Red Line,4,2017,SAT,Bingham Junction Station,TX101730,TX101731,212.1336789,207.4477611
3454,Light Rail,703,Red Line,4,2017,SUN,Bingham Junction Station,TX101730,TX101731,112.8611997,127.0243281
3364,Light Rail,703,Red Line,4,2017,WKD,Bingham Junction Station,TX101730,TX101731,493.5951791,502.1771498
